customer_id,age,gender,city,education,employment_type,monthly_income,credit_score,loan_amount,loan_term_months,interest_rate,existing_loans,default_history,marital_status,dependents,property_ownership,vehicle_ownership,insurance,bank_balance,avg_monthly_expense,last_login_days,mobile_app_user,customer_rating,churn_risk,loan_approved
856.0,59.0,Female,,Post Graduate,Unemployed,172255.0,486.0,,72.0,6.9,0.0,No,Divorced,1.0,Owned,No,Yes,1043063.0,15733.0,277.0,No,1.9,High,Yes
857.0,50.0,Male,Chennai,Post Graduate,Self-Employed,51799.0,877.0,762235.0,36.0,,5.0,No,Divorced,3.0,Owned,No,Yes,1283195.0,69608.0,160.0,Yes,,,
858.0,69.0,Male,Delhi,PhD,Self-Employed,138274.0,641.0,276432.0,72.0,6.9,2.0,Yes,Married,4.0,Mortgaged,No,No,1403785.0,62769.0,223.0,Yes,4.4,High,Yes
859.0,61.0,Female,Hyderabad,Graduate,,15493.0,513.0,128711.0,36.0,11.88,5.0,Yes,Single,4.0,Owned,Yes,No,1328983.0,71213.0,276.0,No,2.9,High,No
860.0,37.0,,Pune,Post Graduate,Business,189193.0,569.0,384210.0,24.0,10.93,1.0,No,Single,2.0,,No,Yes,675812.0,64755.0,319.0,Yes,4.4,Low,Yes
861.0,36.0,Female,Chennai,High School,Business,112086.0,818.0,738419.0,36.0,8.25,4.0,Yes,Divorced,2.0,Mortgaged,No,Yes,1172849.0,37464.0,326.0,No,1.4,Low,Yes
862.0,62.0,Male,Delhi,Post Graduate,Unemployed,,469.0,293848.0,36.0,18.03,3.0,No,Single,5.0,,No,No,1411689.0,,133.0,No,2.0,High,Yes
863.0,36.0,Female,Chennai,Post Graduate,Unemployed,99673.0,,704003.0,36.0,9.76,0.0,No,Married,4.0,Mortgaged,No,Yes,1269858.0,32692.0,,,2.6,,No
864.0,18.0,Female,Pune,Diploma,Self-Employed,194007.0,629.0,271288.0,72.0,14.59,5.0,No,Divorced,1.0,Owned,No,No,497818.0,99375.0,244.0,,4.1,Low,Yes
865.0,30.0,Male,Delhi,Diploma,Unemployed,149531.0,,582195.0,12.0,7.59,4.0,No,Single,3.0,Rented,No,Yes,341918.0,37935.0,306.0,Yes,4.6,High,No
866.0,,Female,Delhi,High School,Self-Employed,182949.0,890.0,558883.0,72.0,19.47,1.0,Yes,Divorced,2.0,Owned,Yes,No,265929.0,18795.0,109.0,Yes,4.2,High,No
867.0,39.0,Female,,High School,Salaried,134697.0,705.0,,12.0,,4.0,No,Single,0.0,Mortgaged,Yes,No,1424431.0,50810.0,315.0,No,3.9,Medium,No
868.0,34.0,,Chennai,High School,Self-Employed,45243.0,419.0,20625.0,48.0,7.04,3.0,Yes,Divorced,4.0,,No,Yes,497367.0,86156.0,,Yes,1.6,Medium,Yes
869.0,64.0,Female,Delhi,Graduate,Business,74405.0,708.0,732139.0,24.0,,1.0,No,Married,2.0,Owned,No,No,1029799.0,63315.0,132.0,No,2.8,,Yes
,45.0,Female,Bangalore,Post Graduate,Salaried,152325.0,,432922.0,24.0,18.66,,Yes,Single,4.0,Owned,Yes,Yes,1233774.0,,68.0,No,1.9,,Yes
871.0,36.0,Male,Ahmedabad,Diploma,Business,,585.0,80564.0,24.0,16.08,3.0,Yes,Married,4.0,Mortgaged,No,No,1101500.0,22000.0,15.0,Yes,3.2,High,Yes
872.0,33.0,,,Graduate,Business,68600.0,589.0,54133.0,60.0,16.15,3.0,No,Single,4.0,Rented,No,No,304413.0,57980.0,302.0,Yes,4.2,Medium,No
873.0,60.0,,Pune,PhD,Unemployed,41941.0,717.0,400741.0,12.0,13.65,5.0,No,Married,3.0,Rented,Yes,No,225745.0,27053.0,,No,4.3,High,No
874.0,46.0,Male,Hyderabad,Diploma,Self-Employed,83829.0,356.0,663165.0,48.0,14.04,3.0,No,Married,1.0,Owned,No,No,,98130.0,218.0,Yes,2.8,Low,Yes
875.0,,,Ahmedabad,Graduate,Self-Employed,61215.0,785.0,116283.0,12.0,14.13,,No,Single,3.0,Owned,Yes,,,68905.0,77.0,No,3.4,,Yes
876.0,28.0,Male,Pune,Diploma,Unemployed,161029.0,,642440.0,24.0,10.32,2.0,Yes,Divorced,5.0,Rented,Yes,No,1134941.0,93734.0,319.0,Yes,2.5,Medium,No
877.0,,,Ahmedabad,Post Graduate,Self-Employed,136877.0,728.0,384690.0,12.0,7.49,,Yes,Single,0.0,Rented,No,Yes,741235.0,46048.0,82.0,No,,,
878.0,62.0,,Ahmedabad,Diploma,,86699.0,377.0,28010.0,12.0,10.8,2.0,,Married,2.0,Owned,,Yes,379103.0,,202.0,No,2.0,High,Yes
879.0,61.0,,Hyderabad,PhD,Business,106574.0,818.0,87389.0,36.0,17.34,4.0,Yes,Single,3.0,,Yes,No,197315.0,90361.0,105.0,No,2.5,Medium,Yes
880.0,43.0,Male,Pune,Graduate,Business,,813.0,589735.0,12.0,,0.0,No,,3.0,Rented,,No,1228593.0,83674.0,,,3.9,High,Yes
881.0,18.0,Male,Ahmedabad,Graduate,Business,145174.0,466.0,243794.0,48.0,7.53,,No,Single,0.0,Owned,No,Yes,,13514.0,205.0,,4.4,High,No
882.0,42.0,Female,,High School,,,744.0,740934.0,12.0,13.22,0.0,,Divorced,1.0,Mortgaged,No,No,1059029.0,87800.0,128.0,Yes,4.7,High,Yes
883.0,50.0,Male,Chennai,High School,Business,29141.0,389.0,658524.0,36.0,8.37,1.0,No,Single,3.0,Rented,No,No,899118.0,,146.0,Yes,1.8,High,Yes
884.0,57.0,Female,Hyderabad,,Salaried,159634.0,,718459.0,36.0,7.3,,No,Single,0.0,,Yes,Yes,,92085.0,88.0,Yes,2.9,High,Yes
885.0,66.0,Female,Bangalore,High School,Unemployed,83009.0,876.0,,72.0,9.88,1.0,Yes,Single,,Rented,Yes,No,1475656.0,40106.0,97.0,Yes,4.1,Medium,Yes
886.0,32.0,Male,Delhi,Diploma,Self-Employed,127539.0,386.0,,60.0,16.32,3.0,,Single,2.0,Mortgaged,No,No,373254.0,33423.0,18.0,Yes,4.8,Medium,Yes
,55.0,Female,Pune,PhD,Business,191292.0,349.0,670833.0,48.0,13.58,3.0,No,Single,1.0,Rented,Yes,No,1186716.0,17989.0,23.0,No,4.5,Medium,Yes
,57.0,,Bangalore,PhD,Self-Employed,153696.0,446.0,747489.0,72.0,6.68,2.0,,Divorced,4.0,Mortgaged,Yes,No,,58667.0,181.0,No,4.3,High,No
889.0,32.0,Male,Hyderabad,,Self-Employed,54256.0,,,36.0,15.48,0.0,Yes,Single,0.0,Rented,Yes,Yes,527534.0,73708.0,2.0,,4.6,High,Yes
890.0,45.0,Male,,Graduate,Self-Employed,149479.0,691.0,641544.0,24.0,18.95,5.0,Yes,Married,2.0,Rented,Yes,No,912472.0,57533.0,216.0,No,,Medium,Yes
891.0,,Female,Bangalore,Graduate,Salaried,119429.0,720.0,66784.0,48.0,,1.0,No,Single,4.0,Owned,Yes,No,592717.0,41753.0,256.0,No,4.5,Medium,No
,,Female,Delhi,Post Graduate,Business,12047.0,746.0,,60.0,7.52,0.0,Yes,Divorced,,Owned,No,Yes,544626.0,13842.0,41.0,No,1.9,Low,
893.0,66.0,Female,Chennai,Graduate,,91793.0,640.0,689205.0,12.0,12.6,5.0,Yes,Married,1.0,Owned,No,No,1235442.0,,172.0,Yes,4.4,,No
894.0,20.0,Male,Chennai,PhD,,71772.0,331.0,574284.0,72.0,13.98,3.0,Yes,Single,4.0,Mortgaged,Yes,No,1357063.0,75423.0,,,2.5,,No
,35.0,,Bangalore,Diploma,,,,425412.0,12.0,12.82,2.0,No,Single,3.0,Mortgaged,Yes,No,189922.0,24892.0,99.0,Yes,,High,Yes
896.0,19.0,Male,Chennai,Graduate,Self-Employed,54023.0,597.0,665335.0,12.0,8.21,2.0,Yes,Single,0.0,Rented,Yes,Yes,,38366.0,14.0,Yes,2.4,,
897.0,,Male,Hyderabad,High School,Unemployed,78489.0,549.0,245147.0,12.0,18.16,0.0,,Single,4.0,Rented,No,,,73469.0,309.0,No,1.0,,
898.0,20.0,Female,Delhi,Graduate,Unemployed,91027.0,784.0,44429.0,36.0,19.16,0.0,Yes,Married,1.0,Mortgaged,No,Yes,781628.0,25521.0,180.0,Yes,2.9,Medium,Yes
899.0,68.0,Female,Chennai,,Self-Employed,94384.0,572.0,492481.0,24.0,10.43,3.0,Yes,,3.0,Mortgaged,Yes,,205688.0,41092.0,242.0,Yes,4.8,Low,No
900.0,65.0,,,Diploma,Unemployed,131569.0,770.0,210615.0,12.0,18.32,0.0,No,Single,3.0,Mortgaged,Yes,Yes,411200.0,36578.0,113.0,Yes,2.5,Medium,Yes
901.0,48.0,Female,Hyderabad,,Salaried,17340.0,787.0,349730.0,72.0,,5.0,Yes,Married,5.0,Mortgaged,Yes,No,211002.0,,13.0,Yes,3.1,High,
902.0,27.0,Male,Mumbai,Post Graduate,Unemployed,131595.0,467.0,,12.0,17.06,4.0,Yes,Married,5.0,Mortgaged,,Yes,432462.0,88738.0,99.0,Yes,3.5,Low,Yes
903.0,,Female,Chennai,PhD,Self-Employed,71302.0,774.0,340874.0,36.0,16.16,5.0,Yes,Divorced,3.0,,No,No,89724.0,43051.0,221.0,Yes,4.0,Medium,Yes
904.0,66.0,Female,Bangalore,Graduate,Self-Employed,33659.0,568.0,573528.0,48.0,8.13,2.0,Yes,Single,1.0,Owned,Yes,No,944440.0,88998.0,254.0,No,1.2,High,No
905.0,22.0,Female,Hyderabad,,Unemployed,,606.0,475226.0,,11.17,5.0,No,Single,2.0,Owned,No,No,1460253.0,16012.0,229.0,No,1.6,Medium,Yes
906.0,63.0,Female,Pune,,Business,,344.0,180967.0,36.0,15.52,2.0,Yes,Divorced,0.0,Owned,No,,1416065.0,,171.0,,4.5,Medium,No
907.0,62.0,Female,,PhD,Self-Employed,68035.0,425.0,470804.0,72.0,9.85,1.0,,Single,0.0,Rented,Yes,Yes,1137875.0,42407.0,21.0,No,2.3,High,Yes
908.0,54.0,Male,Ahmedabad,High School,Business,50058.0,759.0,671611.0,12.0,7.11,4.0,No,,3.0,Mortgaged,No,Yes,562295.0,,267.0,No,2.1,Medium,Yes
909.0,48.0,Male,Chennai,,Salaried,72030.0,,353890.0,48.0,17.11,4.0,Yes,Single,0.0,Mortgaged,Yes,No,1038323.0,,213.0,Yes,4.8,Medium,
910.0,34.0,Male,Chennai,PhD,Salaried,64150.0,,546968.0,,13.23,5.0,Yes,Divorced,5.0,Rented,No,No,838977.0,41151.0,33.0,No,2.5,Low,No
911.0,23.0,Female,,Diploma,Unemployed,,614.0,178891.0,60.0,12.26,,Yes,,2.0,Rented,Yes,No,428197.0,13226.0,222.0,No,,Medium,Yes
912.0,57.0,Female,Bangalore,Post Graduate,Business,,852.0,311245.0,60.0,9.87,1.0,No,Married,1.0,Mortgaged,No,Yes,1221290.0,12791.0,274.0,Yes,,Medium,No
913.0,63.0,Female,Pune,PhD,Unemployed,,597.0,,60.0,17.87,4.0,Yes,Single,2.0,Rented,Yes,Yes,351541.0,60105.0,82.0,No,3.6,Medium,Yes
914.0,19.0,Male,Bangalore,Post Graduate,Self-Employed,153489.0,,729737.0,72.0,15.07,5.0,No,Divorced,5.0,Rented,,Yes,533939.0,64025.0,43.0,Yes,1.2,High,
915.0,44.0,Female,Ahmedabad,Diploma,Business,94862.0,469.0,595318.0,24.0,13.98,2.0,Yes,Married,3.0,Mortgaged,No,No,,25169.0,23.0,Yes,2.1,Medium,No
916.0,50.0,Male,Ahmedabad,High School,Business,62056.0,,574055.0,72.0,6.87,4.0,Yes,Divorced,5.0,Rented,No,Yes,1078267.0,24767.0,271.0,No,2.3,Low,Yes
917.0,,Female,Mumbai,Post Graduate,Unemployed,122691.0,498.0,698795.0,12.0,,1.0,No,Divorced,0.0,Owned,No,Yes,862890.0,38761.0,,No,4.3,Medium,No
918.0,31.0,,Mumbai,Graduate,Unemployed,105534.0,833.0,121950.0,48.0,12.66,4.0,,Single,4.0,Mortgaged,Yes,No,633818.0,23991.0,311.0,No,2.7,,No
,29.0,Female,Ahmedabad,Post Graduate,Unemployed,159003.0,316.0,,12.0,13.14,2.0,No,Divorced,0.0,Mortgaged,No,No,,53598.0,,,2.2,Low,Yes
920.0,57.0,Male,Delhi,Post Graduate,Self-Employed,178901.0,648.0,194305.0,60.0,11.27,2.0,Yes,Divorced,5.0,Rented,Yes,,238930.0,28528.0,66.0,No,2.0,Medium,No
921.0,29.0,Female,Hyderabad,High School,,112604.0,,132136.0,24.0,8.53,0.0,No,Single,0.0,Rented,Yes,Yes,827615.0,51955.0,307.0,No,3.7,,Yes
922.0,51.0,Female,Hyderabad,Post Graduate,Business,80018.0,699.0,,72.0,,5.0,Yes,Married,,Owned,No,Yes,731222.0,62894.0,302.0,,,Low,Yes
923.0,55.0,Male,,,Salaried,,552.0,160467.0,12.0,19.08,2.0,No,,3.0,Owned,No,No,1073428.0,,121.0,Yes,3.9,High,
924.0,42.0,Female,Mumbai,Post Graduate,Business,191785.0,433.0,104927.0,72.0,12.73,5.0,Yes,Divorced,5.0,Mortgaged,,No,767108.0,18100.0,36.0,Yes,3.0,,No
925.0,44.0,Male,Pune,High School,,14707.0,693.0,440283.0,72.0,19.42,1.0,Yes,Single,1.0,Owned,No,Yes,1381662.0,76775.0,101.0,No,4.9,,
926.0,38.0,Male,,Diploma,Salaried,185234.0,853.0,115058.0,48.0,8.3,3.0,,Divorced,5.0,,Yes,No,278136.0,,243.0,No,3.6,Medium,Yes
927.0,50.0,Female,Mumbai,,Business,170152.0,848.0,210345.0,,,,Yes,Divorced,3.0,Owned,Yes,No,477779.0,86020.0,275.0,,,Medium,Yes
928.0,,Female,Mumbai,Post Graduate,Salaried,53908.0,653.0,684045.0,60.0,16.0,0.0,Yes,Single,5.0,,Yes,Yes,,69230.0,119.0,,2.0,Low,Yes
929.0,69.0,Male,Chennai,Graduate,Unemployed,,776.0,161515.0,36.0,19.07,,Yes,Married,0.0,Rented,Yes,No,845520.0,70358.0,118.0,No,4.4,Low,No
930.0,46.0,Male,Bangalore,,,137326.0,475.0,701291.0,60.0,12.97,,No,,5.0,Mortgaged,No,No,342516.0,69166.0,202.0,Yes,3.5,,Yes
931.0,36.0,Female,Chennai,High School,Unemployed,166281.0,789.0,,,15.63,3.0,No,Single,0.0,Mortgaged,Yes,,,47871.0,215.0,Yes,3.0,High,Yes
932.0,,Male,Pune,Post Graduate,Unemployed,129564.0,302.0,345463.0,72.0,17.08,5.0,Yes,Single,2.0,Mortgaged,Yes,No,1174966.0,,,Yes,3.1,Low,No
933.0,19.0,Female,,PhD,Business,141198.0,614.0,398691.0,12.0,11.08,0.0,No,Married,,Owned,Yes,Yes,,40121.0,,Yes,3.4,Medium,No
934.0,,,,High School,Unemployed,178283.0,353.0,,24.0,16.62,5.0,Yes,,5.0,,Yes,Yes,793212.0,60038.0,149.0,,4.0,Low,No
935.0,28.0,,Pune,PhD,,11704.0,890.0,656371.0,36.0,18.44,5.0,No,Divorced,5.0,Rented,No,Yes,468640.0,27917.0,349.0,,1.9,High,Yes
936.0,28.0,Female,Chennai,Post Graduate,Unemployed,144444.0,407.0,32416.0,60.0,18.23,5.0,No,Divorced,3.0,Mortgaged,,,1224776.0,67319.0,,No,4.8,High,No
937.0,66.0,Female,Chennai,High School,Self-Employed,116338.0,,,60.0,17.62,0.0,No,Single,3.0,Owned,Yes,,1391084.0,,179.0,Yes,2.9,Medium,Yes
938.0,58.0,Female,Pune,PhD,Unemployed,44295.0,487.0,208792.0,36.0,18.59,2.0,No,Divorced,1.0,Owned,,No,1177059.0,75698.0,9.0,Yes,1.9,High,Yes
,20.0,Female,,Post Graduate,Unemployed,139466.0,,402716.0,48.0,8.59,,No,Single,,Mortgaged,No,No,89889.0,86728.0,132.0,No,1.8,High,Yes
940.0,49.0,Female,Bangalore,Graduate,Self-Employed,20178.0,578.0,267250.0,48.0,8.02,4.0,Yes,,3.0,Rented,No,No,1441792.0,9366.0,56.0,No,1.4,Low,No
941.0,57.0,Male,Bangalore,PhD,Self-Employed,45957.0,533.0,,24.0,18.03,,No,Single,1.0,Rented,No,Yes,112442.0,,92.0,No,3.7,High,No
942.0,49.0,Male,Pune,Post Graduate,,107392.0,325.0,612196.0,48.0,7.21,5.0,No,Divorced,0.0,Owned,No,Yes,,11299.0,298.0,Yes,1.8,High,No
943.0,,Male,Hyderabad,PhD,Business,147922.0,718.0,210740.0,12.0,19.49,1.0,No,Divorced,2.0,Mortgaged,Yes,Yes,1286823.0,4705.0,264.0,Yes,5.0,Low,Yes
944.0,33.0,Male,Chennai,Post Graduate,Business,,608.0,34423.0,72.0,17.11,0.0,Yes,Divorced,2.0,Rented,No,Yes,863420.0,28383.0,245.0,No,1.9,High,
945.0,63.0,Male,Mumbai,Diploma,,21251.0,668.0,66900.0,,10.61,0.0,No,Single,1.0,Rented,No,,1111297.0,36857.0,249.0,Yes,1.3,,Yes
946.0,24.0,Male,Ahmedabad,High School,Business,,396.0,50337.0,72.0,14.98,5.0,Yes,Single,0.0,Rented,No,Yes,980275.0,65858.0,176.0,Yes,2.4,Low,Yes
947.0,38.0,Female,Delhi,Diploma,Unemployed,172285.0,685.0,580586.0,12.0,7.01,1.0,No,Married,4.0,Rented,No,No,290807.0,63891.0,242.0,No,4.7,Low,No
948.0,,Female,Hyderabad,Graduate,Unemployed,119112.0,580.0,293481.0,12.0,16.23,,Yes,Married,2.0,Owned,No,Yes,1108184.0,65918.0,364.0,Yes,2.7,Low,Yes
949.0,26.0,Male,Delhi,Diploma,Unemployed,90684.0,586.0,97924.0,60.0,10.75,5.0,Yes,Married,4.0,Owned,Yes,,550362.0,26420.0,235.0,No,4.6,,Yes
950.0,35.0,Male,Pune,High School,Unemployed,145970.0,844.0,493675.0,72.0,11.92,2.0,No,Single,0.0,Owned,No,,1389865.0,6533.0,167.0,No,2.8,Low,No
951.0,49.0,,Chennai,Post Graduate,Unemployed,52082.0,796.0,407486.0,12.0,12.51,0.0,Yes,Divorced,,Mortgaged,Yes,Yes,778138.0,29856.0,,No,3.7,Medium,No
952.0,25.0,Female,,Graduate,Self-Employed,182719.0,459.0,761200.0,72.0,6.83,5.0,Yes,Married,1.0,Rented,Yes,Yes,298376.0,76700.0,144.0,Yes,,High,No
953.0,60.0,Female,Chennai,Graduate,Business,119759.0,392.0,710502.0,12.0,13.47,3.0,Yes,Single,1.0,Owned,Yes,No,1355916.0,83208.0,230.0,Yes,2.1,Medium,No
954.0,27.0,,Mumbai,High School,Self-Employed,30684.0,350.0,338067.0,,16.18,2.0,No,Divorced,,Owned,Yes,No,1032616.0,,42.0,Yes,1.1,Medium,Yes
955.0,,Female,Ahmedabad,Diploma,Unemployed,148960.0,325.0,748629.0,12.0,19.05,5.0,Yes,Divorced,0.0,Owned,Yes,No,1356912.0,28464.0,88.0,Yes,3.4,High,No
956.0,55.0,Female,Hyderabad,Graduate,Business,,532.0,,36.0,,5.0,Yes,Single,3.0,Mortgaged,No,Yes,,51703.0,288.0,Yes,3.2,Low,No
957.0,49.0,,Ahmedabad,Post Graduate,Unemployed,,765.0,,24.0,8.3,5.0,Yes,Single,0.0,Mortgaged,No,Yes,569459.0,,65.0,,3.5,Low,No
958.0,26.0,Female,Ahmedabad,Diploma,Unemployed,,305.0,238452.0,60.0,,4.0,Yes,,5.0,Mortgaged,,Yes,629529.0,23462.0,36.0,Yes,2.3,Low,Yes
959.0,56.0,Female,Pune,PhD,Self-Employed,97316.0,,732472.0,36.0,9.99,1.0,No,Married,1.0,Rented,No,,257677.0,8536.0,92.0,No,3.6,Medium,No
960.0,67.0,Female,Delhi,Post Graduate,Business,148060.0,502.0,477167.0,60.0,8.77,,No,Single,4.0,Mortgaged,No,No,886643.0,46315.0,88.0,No,1.2,,Yes
961.0,64.0,Male,Bangalore,High School,Business,176584.0,899.0,54112.0,36.0,15.62,4.0,No,Married,1.0,Owned,No,Yes,596624.0,4451.0,172.0,Yes,4.9,Medium,
962.0,18.0,Female,Pune,,Business,60110.0,823.0,25513.0,60.0,,0.0,Yes,Single,0.0,Rented,No,No,465301.0,4841.0,154.0,Yes,3.9,High,No
963.0,49.0,Female,Chennai,High School,Business,192800.0,447.0,451248.0,60.0,7.47,2.0,,Married,0.0,Rented,No,Yes,424973.0,76128.0,248.0,No,1.8,Low,No
964.0,41.0,Male,Mumbai,Diploma,Business,119806.0,,60883.0,60.0,18.01,0.0,Yes,Single,2.0,Mortgaged,Yes,Yes,974193.0,99167.0,23.0,No,3.1,Medium,Yes
,50.0,Male,Pune,Graduate,Unemployed,,703.0,251421.0,48.0,16.08,2.0,No,Single,1.0,Rented,No,No,1078119.0,,77.0,No,4.5,Medium,Yes
966.0,25.0,Male,Chennai,High School,Self-Employed,103202.0,,432342.0,48.0,7.2,,,Married,1.0,,Yes,No,1400455.0,40165.0,,No,1.0,,No
967.0,18.0,Male,Chennai,PhD,Self-Employed,182753.0,786.0,140732.0,,,2.0,No,Married,1.0,Owned,No,Yes,547765.0,90499.0,164.0,No,1.9,High,Yes
968.0,48.0,Male,Delhi,Diploma,Business,163793.0,870.0,56287.0,48.0,12.84,,No,Single,3.0,Rented,No,No,1198327.0,28762.0,,Yes,3.7,High,Yes
969.0,45.0,Male,Ahmedabad,Graduate,Unemployed,82646.0,728.0,522388.0,,,1.0,,Married,5.0,,Yes,,15517.0,55623.0,,No,4.2,Low,No
,53.0,Male,,Diploma,Salaried,194197.0,558.0,,,11.73,2.0,Yes,Married,3.0,Rented,No,No,1212231.0,69819.0,167.0,Yes,2.1,High,No
971.0,66.0,,Ahmedabad,Diploma,Business,190143.0,446.0,,36.0,11.94,2.0,Yes,,1.0,Owned,Yes,Yes,280963.0,45679.0,,Yes,,Medium,No
972.0,38.0,Male,Bangalore,Diploma,Salaried,70319.0,472.0,361755.0,72.0,7.57,1.0,,Divorced,,Mortgaged,Yes,No,330337.0,66800.0,63.0,No,3.7,High,No
973.0,18.0,Female,Ahmedabad,Diploma,Salaried,96635.0,858.0,545839.0,36.0,16.95,1.0,Yes,,1.0,Rented,No,Yes,1395388.0,14866.0,62.0,No,1.2,Medium,No
974.0,58.0,Female,Chennai,Graduate,Self-Employed,92505.0,721.0,437625.0,72.0,10.8,5.0,,Single,,Rented,Yes,Yes,1357784.0,6045.0,126.0,Yes,1.6,High,
975.0,20.0,Male,Ahmedabad,Post Graduate,Salaried,53314.0,775.0,60222.0,60.0,16.57,0.0,Yes,Single,5.0,Owned,Yes,Yes,1097086.0,31530.0,,No,2.3,,No
976.0,24.0,Male,Delhi,Graduate,Salaried,115997.0,652.0,572389.0,36.0,10.79,0.0,No,Married,4.0,Rented,No,No,,88957.0,6.0,,4.8,Low,Yes
977.0,52.0,Male,Ahmedabad,Diploma,Salaried,117791.0,865.0,80304.0,72.0,14.89,3.0,No,Single,4.0,Rented,Yes,Yes,75532.0,61435.0,233.0,No,1.0,Low,
,66.0,Female,Chennai,Graduate,,,605.0,569326.0,24.0,7.97,4.0,Yes,Married,3.0,Rented,No,Yes,938121.0,16658.0,19.0,Yes,1.9,Medium,No
979.0,67.0,Female,Bangalore,Graduate,Salaried,152748.0,453.0,,60.0,16.45,3.0,No,Divorced,0.0,Rented,No,,905629.0,45578.0,355.0,No,3.5,Medium,No
980.0,31.0,Female,Delhi,Diploma,Unemployed,,506.0,786681.0,36.0,19.27,4.0,No,Divorced,3.0,,Yes,No,167400.0,86646.0,308.0,,4.8,Low,No
981.0,63.0,Male,Chennai,Graduate,Unemployed,127451.0,310.0,236976.0,60.0,12.6,3.0,Yes,Married,,Owned,Yes,No,450105.0,47762.0,318.0,No,4.8,Low,Yes
982.0,46.0,Female,Bangalore,Graduate,,8363.0,300.0,592331.0,48.0,6.99,5.0,No,Married,,Owned,Yes,Yes,1499098.0,10003.0,170.0,Yes,,High,Yes
983.0,22.0,Female,Mumbai,Post Graduate,Salaried,38108.0,557.0,294976.0,72.0,8.14,3.0,No,Married,5.0,Mortgaged,,Yes,682553.0,26776.0,329.0,Yes,,Medium,No
984.0,65.0,Male,Hyderabad,Diploma,Salaried,89190.0,355.0,443001.0,12.0,7.61,4.0,Yes,Married,1.0,Owned,No,No,241992.0,21442.0,91.0,No,3.8,Low,Yes
985.0,38.0,Female,Bangalore,High School,Unemployed,48480.0,424.0,724592.0,,18.0,1.0,No,Divorced,0.0,Rented,Yes,Yes,150815.0,99818.0,287.0,Yes,,,Yes
986.0,35.0,,Hyderabad,High School,Unemployed,59933.0,339.0,743179.0,48.0,10.08,4.0,Yes,Divorced,1.0,Mortgaged,Yes,No,1324115.0,50237.0,308.0,Yes,4.4,High,No
987.0,,Female,Chennai,PhD,Salaried,8627.0,882.0,749212.0,,13.09,5.0,Yes,Divorced,5.0,Mortgaged,No,Yes,1393408.0,41772.0,345.0,Yes,3.3,Low,Yes
988.0,40.0,Female,Hyderabad,,Business,,438.0,719425.0,,7.62,0.0,Yes,Single,2.0,Owned,No,No,635177.0,,241.0,Yes,,Low,Yes
,36.0,Female,Mumbai,Post Graduate,,73512.0,472.0,535555.0,,18.06,2.0,Yes,Single,3.0,Rented,No,No,,5300.0,350.0,No,3.9,Medium,Yes
990.0,49.0,Female,Pune,Graduate,Self-Employed,190334.0,307.0,403467.0,36.0,6.86,1.0,No,Married,3.0,Owned,,No,553526.0,61931.0,83.0,No,,High,No
991.0,41.0,Female,,Post Graduate,Business,31287.0,472.0,431769.0,72.0,12.07,1.0,Yes,Divorced,4.0,Rented,No,,848032.0,17186.0,311.0,Yes,2.1,,Yes
992.0,32.0,,Pune,Diploma,Business,191994.0,,376196.0,24.0,,2.0,No,,2.0,Mortgaged,No,No,351094.0,78437.0,44.0,No,1.9,High,Yes
993.0,34.0,Female,Hyderabad,High School,Salaried,132802.0,577.0,771183.0,12.0,17.99,3.0,,Divorced,5.0,,No,,,,246.0,No,4.1,High,Yes
,35.0,Female,Pune,Graduate,Business,164767.0,732.0,651613.0,,7.63,1.0,No,Married,0.0,Mortgaged,No,Yes,1199130.0,68334.0,290.0,,4.5,Medium,No
995.0,25.0,Male,Bangalore,PhD,Unemployed,132304.0,564.0,145845.0,60.0,15.88,0.0,,Divorced,3.0,Mortgaged,No,Yes,514076.0,73242.0,51.0,Yes,4.1,High,Yes
996.0,25.0,Male,Mumbai,Graduate,Salaried,162045.0,674.0,,12.0,,0.0,Yes,Married,0.0,Owned,Yes,Yes,814228.0,58875.0,,Yes,2.7,Low,No
997.0,,Male,Chennai,High School,Business,31474.0,895.0,,60.0,9.68,3.0,Yes,Divorced,2.0,Mortgaged,No,,166895.0,51678.0,360.0,No,2.6,Low,No
998.0,53.0,Female,Hyderabad,Diploma,Unemployed,194079.0,,657731.0,24.0,6.76,0.0,No,Divorced,3.0,Owned,Yes,No,677975.0,65690.0,133.0,No,,High,No
,66.0,Female,Ahmedabad,Diploma,Business,80214.0,436.0,43370.0,,18.44,,Yes,Divorced,0.0,Rented,Yes,Yes,519101.0,25963.0,156.0,Yes,4.6,Medium,
1000.0,,Female,Pune,Graduate,Unemployed,171878.0,,462167.0,60.0,7.51,3.0,No,Single,0.0,Mortgaged,No,Yes,465928.0,91273.0,355.0,Yes,3.6,Low,Yes
1001.0,39.0,Female,Delhi,,Unemployed,125517.0,432.0,169129.0,72.0,18.58,0.0,Yes,Single,4.0,,Yes,No,378828.0,47971.0,132.0,Yes,3.8,Medium,Yes
1002.0,47.0,Female,Mumbai,Graduate,Salaried,,558.0,542154.0,36.0,13.23,5.0,,Single,5.0,Owned,No,Yes,558956.0,85548.0,306.0,,3.7,Medium,Yes
1003.0,48.0,Male,Pune,Post Graduate,Unemployed,123200.0,700.0,,60.0,11.87,,Yes,Married,5.0,Owned,No,Yes,1002232.0,,,,3.8,Medium,Yes
